home_id,date,shift,staff_hours,required_hours,staff_cost
h023,2026-06-05,night,36.63,37.5,457.86
h024,2026-06-05,morning,121.78,117.6,1522.23
h024,2026-06-05,afternoon,106.56,102.9,1331.95
h024,2026-06-05,night,76.11,73.5,951.39
h025,2026-06-05,morning,97.15,91.2,1214.4
h025,2026-06-05,afternoon,85.01,79.8,1062.6
h025,2026-06-05,night,60.72,57.0,759.0
h026,2026-06-05,morning,105.66,100.8,1320.73
h026,2026-06-05,afternoon,92.45,88.2,1155.64
h026,2026-06-05,night,66.04,63.0,825.46
h027,2026-06-05,morning,145.58,134.4,1819.78
h027,2026-06-05,afternoon,127.38,117.6,1592.31
h027,2026-06-05,night,90.99,84.0,1137.36
h028,2026-06-05,morning,88.18,96.0,1102.19
h028,2026-06-05,afternoon,77.15,84.0,964.41
h028,2026-06-05,night,55.11,60.0,688.87
h029,2026-06-05,morning,58.91,60.0,736.33
h029,2026-06-05,afternoon,51.54,52.5,644.29
h029,2026-06-05,night,36.82,37.5,460.21
h030,2026-06-05,morning,115.41,124.8,1442.69
h030,2026-06-05,afternoon,100.99,109.2,1262.35
h030,2026-06-05,night,72.13,78.0,901.68
h031,2026-06-05,morning,125.6,129.6,1569.96
h031,2026-06-05,afternoon,109.9,113.4,1373.71
h031,2026-06-05,night,78.5,81.0,981.22
h032,2026-06-05,morning,98.61,91.2,1232.59
h032,2026-06-05,afternoon,86.28,79.8,1078.51
h032,2026-06-05,night,61.63,57.0,770.37
h033,2026-06-05,morning,65.36,64.8,817.0
h033,2026-06-05,afternoon,57.19,56.7,714.87
h033,2026-06-05,night,40.85,40.5,510.62
h034,2026-06-05,morning,153.73,127.2,1921.59
h034,2026-06-05,afternoon,134.51,111.3,1681.39
h034,2026-06-05,night,96.08,79.5,1201.0
h035,2026-06-05,morning,163.29,160.8,2041.1
h035,2026-06-05,afternoon,142.88,140.7,1785.96
h035,2026-06-05,night,102.05,100.5,1275.69
h036,2026-06-05,morning,74.76,74.4,934.44
h036,2026-06-05,afternoon,65.41,65.1,817.64
h036,2026-06-05,night,46.72,46.5,584.03
h037,2026-06-05,morning,65.35,64.8,816.88
h037,2026-06-05,afternoon,57.18,56.7,714.77
h037,2026-06-05,night,40.84,40.5,510.55
h038,2026-06-05,morning,59.22,62.4,740.2
h038,2026-06-05,afternoon,51.81,54.6,647.68
h038,2026-06-05,night,37.01,39.0,462.63
h039,2026-06-05,morning,164.83,165.6,2060.42
h039,2026-06-05,afternoon,144.23,144.9,1802.87
h039,2026-06-05,night,103.02,103.5,1287.76
h040,2026-06-05,morning,102.04,93.6,1275.56
h040,2026-06-05,afternoon,89.29,81.9,1116.12
h040,2026-06-05,night,63.78,58.5,797.23
h041,2026-06-05,morning,94.45,93.6,1180.67
h041,2026-06-05,afternoon,82.65,81.9,1033.08
h041,2026-06-05,night,59.03,58.5,737.92
h042,2026-06-05,morning,107.89,115.2,1348.59
h042,2026-06-05,afternoon,94.4,100.8,1180.02
h042,2026-06-05,night,67.43,72.0,842.87
h043,2026-06-05,morning,126.68,136.8,1583.45
h043,2026-06-05,afternoon,110.84,119.7,1385.52
h043,2026-06-05,night,79.17,85.5,989.66
h044,2026-06-05,morning,111.05,115.2,1388.14
h044,2026-06-05,afternoon,97.17,100.8,1214.62
h044,2026-06-05,night,69.41,72.0,867.59
h045,2026-06-05,morning,113.47,112.8,1418.33
h045,2026-06-05,afternoon,99.28,98.7,1241.04
h045,2026-06-05,night,70.92,70.5,886.46
h046,2026-06-05,morning,105.17,96.0,1314.58
h046,2026-06-05,afternoon,92.02,84.0,1150.26
h046,2026-06-05,night,65.73,60.0,821.62
h047,2026-06-05,morning,66.42,74.4,830.27
h047,2026-06-05,afternoon,58.12,65.1,726.48
h047,2026-06-05,night,41.51,46.5,518.92
h048,2026-06-05,morning,81.85,84.0,1023.13
h048,2026-06-05,afternoon,71.62,73.5,895.24
h048,2026-06-05,night,51.16,52.5,639.46
h049,2026-06-05,morning,118.96,117.6,1486.97
h049,2026-06-05,afternoon,104.09,102.9,1301.1
h049,2026-06-05,night,74.35,73.5,929.36
h050,2026-06-05,morning,75.77,88.8,947.17
h050,2026-06-05,afternoon,66.3,77.7,828.77
h050,2026-06-05,night,47.36,55.5,591.98
h001,2026-06-06,morning,138.88,148.8,1735.96
h001,2026-06-06,afternoon,121.52,130.2,1518.97
h001,2026-06-06,night,86.8,93.0,1084.98
h002,2026-06-06,morning,61.28,64.8,765.94
h002,2026-06-06,afternoon,53.62,56.7,670.2
h002,2026-06-06,night,38.3,40.5,478.71
h003,2026-06-06,morning,74.16,79.2,926.96
h003,2026-06-06,afternoon,64.89,69.3,811.09
h003,2026-06-06,night,46.35,49.5,579.35
h004,2026-06-06,morning,85.29,84.0,1066.12
h004,2026-06-06,afternoon,74.63,73.5,932.85
h004,2026-06-06,night,53.31,52.5,666.32
h005,2026-06-06,morning,90.03,91.2,1125.36
h005,2026-06-06,afternoon,78.77,79.8,984.69
h005,2026-06-06,night,56.27,57.0,703.35
h006,2026-06-06,morning,139.9,146.4,1748.71
h006,2026-06-06,afternoon,122.41,128.1,1530.12
h006,2026-06-06,night,87.44,91.5,1092.94
h007,2026-06-06,morning,84.39,81.6,1054.92
h007,2026-06-06,afternoon,73.84,71.4,923.06
h007,2026-06-06,night,52.75,51.0,659.33
h008,2026-06-06,morning,101.04,88.8,1263.01
h008,2026-06-06,afternoon,88.41,77.7,1105.13
h008,2026-06-06,night,63.15,55.5,789.38
h009,2026-06-06,morning,114.02,100.8,1425.24
h009,2026-06-06,afternoon,99.77,88.2,1247.08
h009,2026-06-06,night,71.26,63.0,890.77
h010,2026-06-06,morning,75.14,88.8,939.26
h010,2026-06-06,afternoon,65.75,77.7,821.85
h010,2026-06-06,night,46.96,55.5,587.04
h011,2026-06-06,morning,138.09,132.0,1726.17
h011,2026-06-06,afternoon,120.83,115.5,1510.4
h011,2026-06-06,night,86.31,82.5,1078.86
h012,2026-06-06,morning,82.8,84.0,1035.05
h012,2026-06-06,afternoon,72.45,73.5,905.67
h012,2026-06-06,night,51.75,52.5,646.9
h013,2026-06-06,morning,109.34,108.0,1366.76
h013,2026-06-06,afternoon,95.67,94.5,1195.91
h013,2026-06-06,night,68.34,67.5,854.22
h014,2026-06-06,morning,118.5,122.4,1481.25
h014,2026-06-06,afternoon,103.69,107.1,1296.09
h014,2026-06-06,night,74.06,76.5,925.78
h015,2026-06-06,morning,133.24,132.0,1665.52
h015,2026-06-06,afternoon,116.59,115.5,1457.33
h015,2026-06-06,night,83.28,82.5,1040.95
h016,2026-06-06,morning,187.04,184.8,2337.98
h016,2026-06-06,afternoon,163.66,161.7,2045.73
h016,2026-06-06,night,116.9,115.5,1461.24
h017,2026-06-06,morning,105.29,110.4,1316.08
h017,2026-06-06,afternoon,92.13,96.6,1151.57
h017,2026-06-06,night,65.8,69.0,822.55
h018,2026-06-06,morning,124.76,134.4,1559.53
h018,2026-06-06,afternoon,109.17,117.6,1364.59
h018,2026-06-06,night,77.98,84.0,974.71
h019,2026-06-06,morning,106.44,110.4,1330.46
h019,2026-06-06,afternoon,93.13,96.6,1164.16
h019,2026-06-06,night,66.52,69.0,831.54
h020,2026-06-06,morning,122.25,120.0,1528.11
h020,2026-06-06,afternoon,106.97,105.0,1337.1
h020,2026-06-06,night,76.41,75.0,955.07
h021,2026-06-06,morning,130.78,124.8,1634.75
h021,2026-06-06,afternoon,114.43,109.2,1430.41
h021,2026-06-06,night,81.74,78.0,1021.72
h022,2026-06-06,morning,46.15,43.2,576.86
h022,2026-06-06,afternoon,40.38,37.8,504.76
h022,2026-06-06,night,28.84,27.0,360.54
h023,2026-06-06,morning,57.63,60.0,720.35
h023,2026-06-06,afternoon,50.42,52.5,630.31
h023,2026-06-06,night,36.02,37.5,450.22
h024,2026-06-06,morning,120.27,117.6,1503.38
h024,2026-06-06,afternoon,105.24,102.9,1315.46
h024,2026-06-06,night,75.17,73.5,939.61
h025,2026-06-06,morning,98.22,91.2,1227.78
h025,2026-06-06,afternoon,85.94,79.8,1074.31
h025,2026-06-06,night,61.39,57.0,767.36
h026,2026-06-06,morning,110.2,100.8,1377.49
h026,2026-06-06,afternoon,96.42,88.2,1205.31
h026,2026-06-06,night,68.87,63.0,860.93
h027,2026-06-06,morning,133.77,134.4,1672.09
h027,2026-06-06,afternoon,117.05,117.6,1463.08
h027,2026-06-06,night,83.6,84.0,1045.06
h028,2026-06-06,morning,94.3,96.0,1178.79
h028,2026-06-06,afternoon,82.52,84.0,1031.44
h028,2026-06-06,night,58.94,60.0,736.74
h029,2026-06-06,morning,60.92,60.0,761.47
h029,2026-06-06,afternoon,53.3,52.5,666.28
h029,2026-06-06,night,38.07,37.5,475.92
h030,2026-06-06,morning,113.32,124.8,1416.52
h030,2026-06-06,afternoon,99.16,109.2,1239.45
h030,2026-06-06,night,70.83,78.0,885.32
h031,2026-06-06,morning,127.59,129.6,1594.91
h031,2026-06-06,afternoon,111.64,113.4,1395.54
h031,2026-06-06,night,79.75,81.0,996.82
h032,2026-06-06,morning,96.63,91.2,1207.91
h032,2026-06-06,afternoon,84.55,79.8,1056.92
h032,2026-06-06,night,60.4,57.0,754.94
h033,2026-06-06,morning,68.13,64.8,851.6
h033,2026-06-06,afternoon,59.61,56.7,745.15
h033,2026-06-06,night,42.58,40.5,532.25
h034,2026-06-06,morning,124.45,127.2,1555.62
h034,2026-06-06,afternoon,108.89,111.3,1361.17
h034,2026-06-06,night,77.78,79.5,972.26
h035,2026-06-06,morning,163.6,160.8,2045.01
h035,2026-06-06,afternoon,143.15,140.7,1789.38
h035,2026-06-06,night,102.25,100.5,1278.13
h036,2026-06-06,morning,69.49,74.4,868.65
h036,2026-06-06,afternoon,60.81,65.1,760.07
h036,2026-06-06,night,43.43,46.5,542.9
h037,2026-06-06,morning,68.45,64.8,855.59
h037,2026-06-06,afternoon,59.89,56.7,748.64
h037,2026-06-06,night,42.78,40.5,534.74
h038,2026-06-06,morning,62.01,62.4,775.14
h038,2026-06-06,afternoon,54.26,54.6,678.25
h038,2026-06-06,night,38.76,39.0,484.46
h039,2026-06-06,morning,161.94,165.6,2024.3
h039,2026-06-06,afternoon,141.7,144.9,1771.26
h039,2026-06-06,night,101.22,103.5,1265.19
h040,2026-06-06,morning,90.89,93.6,1136.14
h040,2026-06-06,afternoon,79.53,81.9,994.12
h040,2026-06-06,night,56.81,58.5,710.09
h041,2026-06-06,morning,93.13,93.6,1164.11
h041,2026-06-06,afternoon,81.49,81.9,1018.6
h041,2026-06-06,night,58.21,58.5,727.57
h042,2026-06-06,morning,111.07,115.2,1388.4
h042,2026-06-06,afternoon,97.19,100.8,1214.85
h042,2026-06-06,night,69.42,72.0,867.75
h043,2026-06-06,morning,144.0,136.8,1800.03
h043,2026-06-06,afternoon,126.0,119.7,1575.03
h043,2026-06-06,night,90.0,85.5,1125.02
h044,2026-06-06,morning,111.56,115.2,1394.46
h044,2026-06-06,afternoon,97.61,100.8,1220.16
h044,2026-06-06,night,69.72,72.0,871.54
h045,2026-06-06,morning,127.17,112.8,1589.69
h045,2026-06-06,afternoon,111.28,98.7,1390.98
h045,2026-06-06,night,79.48,70.5,993.55
h046,2026-06-06,morning,107.25,96.0,1340.66
h046,2026-06-06,afternoon,93.85,84.0,1173.08
h046,2026-06-06,night,67.03,60.0,837.91
h047,2026-06-06,morning,69.09,74.4,863.67
h047,2026-06-06,afternoon,60.46,65.1,755.71
h047,2026-06-06,night,43.18,46.5,539.79
h048,2026-06-06,morning,84.47,84.0,1055.86
h048,2026-06-06,afternoon,73.91,73.5,923.87
h048,2026-06-06,night,52.79,52.5,659.91
h049,2026-06-06,morning,111.48,117.6,1393.48
h049,2026-06-06,afternoon,97.54,102.9,1219.3
h049,2026-06-06,night,69.67,73.5,870.93
h050,2026-06-06,morning,86.48,88.8,1080.99
h050,2026-06-06,afternoon,75.67,77.7,945.87
h050,2026-06-06,night,54.05,55.5,675.62
h001,2026-06-07,morning,172.64,148.8,2157.96
h001,2026-06-07,afternoon,151.06,130.2,1888.22
h001,2026-06-07,night,107.9,93.0,1348.73
h002,2026-06-07,morning,63.21,64.8,790.07
h002,2026-06-07,afternoon,55.3,56.7,691.31
h002,2026-06-07,night,39.5,40.5,493.79
h003,2026-06-07,morning,81.48,79.2,1018.53
h003,2026-06-07,afternoon,71.3,69.3,891.21
h003,2026-06-07,night,50.93,49.5,636.58
h004,2026-06-07,morning,87.64,84.0,1095.47
h004,2026-06-07,afternoon,76.68,73.5,958.54
h004,2026-06-07,night,54.77,52.5,684.67
h005,2026-06-07,morning,81.69,88.8,1021.14
h005,2026-06-07,afternoon,71.48,77.7,893.5
h005,2026-06-07,night,51.06,55.5,638.22
h006,2026-06-07,morning,136.39,146.4,1704.81
h006,2026-06-07,afternoon,119.34,128.1,1491.71
h006,2026-06-07,night,85.24,91.5,1065.51
h007,2026-06-07,morning,73.73,81.6,921.59
h007,2026-06-07,afternoon,64.51,71.4,806.39
h007,2026-06-07,night,46.08,51.0,575.99
h008,2026-06-07,morning,82.51,88.8,1031.33
h008,2026-06-07,afternoon,72.19,77.7,902.41
h008,2026-06-07,night,51.57,55.5,644.58
h009,2026-06-07,morning,77.82,100.8,972.72
h009,2026-06-07,afternoon,68.09,88.2,851.13
h009,2026-06-07,night,48.64,63.0,607.95
h010,2026-06-07,morning,92.67,88.8,1158.36
h010,2026-06-07,afternoon,81.09,77.7,1013.56
h010,2026-06-07,night,57.92,55.5,723.97
h011,2026-06-07,morning,150.9,129.6,1886.22
h011,2026-06-07,afternoon,132.04,113.4,1650.45
h011,2026-06-07,night,94.31,81.0,1178.89
h012,2026-06-07,morning,84.99,84.0,1062.42
h012,2026-06-07,afternoon,74.37,73.5,929.61
h012,2026-06-07,night,53.12,52.5,664.01
h013,2026-06-07,morning,95.76,108.0,1197.04
h013,2026-06-07,afternoon,83.79,94.5,1047.41
h013,2026-06-07,night,59.85,67.5,748.15
h014,2026-06-07,morning,116.11,122.4,1451.32
h014,2026-06-07,afternoon,101.59,107.1,1269.91
h014,2026-06-07,night,72.57,76.5,907.08
h015,2026-06-07,morning,127.15,132.0,1589.43
h015,2026-06-07,afternoon,111.26,115.5,1390.75
h015,2026-06-07,night,79.47,82.5,993.39
h016,2026-06-07,morning,169.76,184.8,2121.95
h016,2026-06-07,afternoon,148.54,161.7,1856.71
h016,2026-06-07,night,106.1,115.5,1326.22
h017,2026-06-07,morning,118.0,110.4,1474.96
h017,2026-06-07,afternoon,103.25,96.6,1290.59
h017,2026-06-07,night,73.75,69.0,921.85
h018,2026-06-07,morning,143.11,134.4,1788.9
h018,2026-06-07,afternoon,125.22,117.6,1565.29
h018,2026-06-07,night,89.44,84.0,1118.06
h019,2026-06-07,morning,100.2,110.4,1252.44
h019,2026-06-07,afternoon,87.67,96.6,1095.88
h019,2026-06-07,night,62.62,69.0,782.77
h020,2026-06-07,morning,126.96,120.0,1587.01
h020,2026-06-07,afternoon,111.09,105.0,1388.63
h020,2026-06-07,night,79.35,75.0,991.88
h021,2026-06-07,morning,140.04,124.8,1750.55
h021,2026-06-07,afternoon,122.54,109.2,1531.73
h021,2026-06-07,night,87.53,78.0,1094.09
h022,2026-06-07,morning,49.78,43.2,622.19
h022,2026-06-07,afternoon,43.55,37.8,544.42
h022,2026-06-07,night,31.11,27.0,388.87
h023,2026-06-07,morning,73.75,60.0,921.91
h023,2026-06-07,afternoon,64.53,52.5,806.67
h023,2026-06-07,night,46.1,37.5,576.2
h024,2026-06-07,morning,111.34,120.0,1391.76
h024,2026-06-07,afternoon,97.42,105.0,1217.79
h024,2026-06-07,night,69.59,75.0,869.85
h025,2026-06-07,morning,111.81,91.2,1397.57
h025,2026-06-07,afternoon,97.83,79.8,1222.87
h025,2026-06-07,night,69.88,57.0,873.48
h026,2026-06-07,morning,97.94,100.8,1224.3
h026,2026-06-07,afternoon,85.7,88.2,1071.26
h026,2026-06-07,night,61.21,63.0,765.18
h027,2026-06-07,morning,128.03,134.4,1600.37
h027,2026-06-07,afternoon,112.03,117.6,1400.33
h027,2026-06-07,night,80.02,84.0,1000.23
h028,2026-06-07,morning,98.51,96.0,1231.4
h028,2026-06-07,afternoon,86.2,84.0,1077.47
h028,2026-06-07,night,61.57,60.0,769.62
h029,2026-06-07,morning,57.21,60.0,715.08
h029,2026-06-07,afternoon,50.06,52.5,625.69
h029,2026-06-07,night,35.75,37.5,446.92
h030,2026-06-07,morning,128.78,124.8,1609.8
h030,2026-06-07,afternoon,112.69,109.2,1408.58
h030,2026-06-07,night,80.49,78.0,1006.13
h031,2026-06-07,morning,115.91,129.6,1448.92
h031,2026-06-07,afternoon,101.42,113.4,1267.8
h031,2026-06-07,night,72.45,81.0,905.57
h032,2026-06-07,morning,89.46,91.2,1118.23
h032,2026-06-07,afternoon,78.28,79.8,978.45
h032,2026-06-07,night,55.91,57.0,698.89
h033,2026-06-07,morning,71.46,64.8,893.31
h033,2026-06-07,afternoon,62.53,56.7,781.64
h033,2026-06-07,night,44.67,40.5,558.32
h034,2026-06-07,morning,126.62,127.2,1582.74
h034,2026-06-07,afternoon,110.79,111.3,1384.9
h034,2026-06-07,night,79.14,79.5,989.21
h035,2026-06-07,morning,160.19,158.4,2002.43
h035,2026-06-07,afternoon,140.17,138.6,1752.13
h035,2026-06-07,night,100.12,99.0,1251.52
h036,2026-06-07,morning,77.23,74.4,965.36
h036,2026-06-07,afternoon,67.58,65.1,844.69
h036,2026-06-07,night,48.27,46.5,603.35
h037,2026-06-07,morning,70.87,64.8,885.86
h037,2026-06-07,afternoon,62.01,56.7,775.13
h037,2026-06-07,night,44.29,40.5,553.66
h038,2026-06-07,morning,54.14,62.4,676.71
h038,2026-06-07,afternoon,47.37,54.6,592.12
h038,2026-06-07,night,33.84,39.0,422.95
h039,2026-06-07,morning,173.34,165.6,2166.8
h039,2026-06-07,afternoon,151.68,144.9,1895.95
h039,2026-06-07,night,108.34,103.5,1354.25
h040,2026-06-07,morning,91.59,93.6,1144.9
h040,2026-06-07,afternoon,80.14,81.9,1001.79
h040,2026-06-07,night,57.25,58.5,715.56
h041,2026-06-07,morning,94.85,93.6,1185.6
h041,2026-06-07,afternoon,82.99,81.9,1037.4
h041,2026-06-07,night,59.28,58.5,741.0
h042,2026-06-07,morning,124.97,115.2,1562.11
h042,2026-06-07,afternoon,109.35,100.8,1366.84
h042,2026-06-07,night,78.11,72.0,976.32
h043,2026-06-07,morning,123.73,136.8,1546.64
h043,2026-06-07,afternoon,108.26,119.7,1353.31
h043,2026-06-07,night,77.33,85.5,966.65
h044,2026-06-07,morning,105.87,115.2,1323.34
h044,2026-06-07,afternoon,92.63,100.8,1157.93
h044,2026-06-07,night,66.17,72.0,827.09
h045,2026-06-07,morning,95.33,112.8,1191.68
h045,2026-06-07,afternoon,83.42,98.7,1042.72
h045,2026-06-07,night,59.58,70.5,744.8
h046,2026-06-07,morning,91.78,96.0,1147.28
h046,2026-06-07,afternoon,80.31,84.0,1003.87
h046,2026-06-07,night,57.36,60.0,717.05
h047,2026-06-07,morning,82.32,74.4,1028.98
h047,2026-06-07,afternoon,72.03,65.1,900.36
h047,2026-06-07,night,51.45,46.5,643.12
h048,2026-06-07,morning,83.19,84.0,1039.87
h048,2026-06-07,afternoon,72.79,73.5,909.89
h048,2026-06-07,night,51.99,52.5,649.92
h049,2026-06-07,morning,104.99,117.6,1312.4
h049,2026-06-07,afternoon,91.87,102.9,1148.35
h049,2026-06-07,night,65.62,73.5,820.25
h050,2026-06-07,morning,85.35,88.8,1066.87
h050,2026-06-07,afternoon,74.68,77.7,933.51
h050,2026-06-07,night,53.34,55.5,666.79
h001,2026-06-08,morning,131.09,148.8,1638.61
h001,2026-06-08,afternoon,114.7,130.2,1433.78
h001,2026-06-08,night,81.93,93.0,1024.13
h002,2026-06-08,morning,58.97,64.8,737.09
h002,2026-06-08,afternoon,51.6,56.7,644.95
h002,2026-06-08,night,36.85,40.5,460.68
h003,2026-06-08,morning,81.66,79.2,1020.79
h003,2026-06-08,afternoon,71.46,69.3,893.2
h003,2026-06-08,night,51.04,49.5,638.0
h004,2026-06-08,morning,76.11,84.0,951.39
h004,2026-06-08,afternoon,66.6,73.5,832.47
h004,2026-06-08,night,47.57,52.5,594.62
h005,2026-06-08,morning,96.7,88.8,1208.8
h005,2026-06-08,afternoon,84.62,77.7,1057.7
h005,2026-06-08,night,60.44,55.5,755.5
h006,2026-06-08,morning,145.57,146.4,1819.59
h006,2026-06-08,afternoon,127.37,128.1,1592.14
h006,2026-06-08,night,90.98,91.5,1137.24
h007,2026-06-08,morning,82.16,81.6,1026.98
h007,2026-06-08,afternoon,71.89,71.4,898.61
h007,2026-06-08,night,51.35,51.0,641.87
h008,2026-06-08,morning,86.82,88.8,1085.28
h008,2026-06-08,afternoon,75.97,77.7,949.62
h008,2026-06-08,night,54.26,55.5,678.3
h009,2026-06-08,morning,107.03,100.8,1337.9
h009,2026-06-08,afternoon,93.65,88.2,1170.67
h009,2026-06-08,night,66.9,63.0,836.19
h010,2026-06-08,morning,94.36,88.8,1179.54
h010,2026-06-08,afternoon,82.57,77.7,1032.1
h010,2026-06-08,night,58.98,55.5,737.22
h011,2026-06-08,morning,133.07,129.6,1663.42
h011,2026-06-08,afternoon,116.44,113.4,1455.5
h011,2026-06-08,night,83.17,81.0,1039.64
h012,2026-06-08,morning,87.8,84.0,1097.44
h012,2026-06-08,afternoon,76.82,73.5,960.26
h012,2026-06-08,night,54.87,52.5,685.9
h013,2026-06-08,morning,106.17,108.0,1327.09
h013,2026-06-08,afternoon,92.9,94.5,1161.21
h013,2026-06-08,night,66.35,67.5,829.43
h014,2026-06-08,morning,127.71,122.4,1596.37
h014,2026-06-08,afternoon,111.75,107.1,1396.82
h014,2026-06-08,night,79.82,76.5,997.73
h015,2026-06-08,morning,130.77,134.4,1634.59
h015,2026-06-08,afternoon,114.42,117.6,1430.27
h015,2026-06-08,night,81.73,84.0,1021.62
h016,2026-06-08,morning,184.83,184.8,2310.41
h016,2026-06-08,afternoon,161.73,161.7,2021.61
h016,2026-06-08,night,115.52,115.5,1444.01
h017,2026-06-08,morning,107.97,110.4,1349.68
h017,2026-06-08,afternoon,94.48,96.6,1180.97
h017,2026-06-08,night,67.48,69.0,843.55
h018,2026-06-08,morning,131.8,136.8,1647.45
h018,2026-06-08,afternoon,115.32,119.7,1441.52
h018,2026-06-08,night,82.37,85.5,1029.66
h019,2026-06-08,morning,104.31,110.4,1303.92
h019,2026-06-08,afternoon,91.27,96.6,1140.93
h019,2026-06-08,night,65.2,69.0,814.95
h020,2026-06-08,morning,124.49,120.0,1556.12
h020,2026-06-08,afternoon,108.93,105.0,1361.61
h020,2026-06-08,night,77.81,75.0,972.58
h021,2026-06-08,morning,137.89,124.8,1723.56
h021,2026-06-08,afternoon,120.65,109.2,1508.12
h021,2026-06-08,night,86.18,78.0,1077.23
h022,2026-06-08,morning,47.25,43.2,590.59
h022,2026-06-08,afternoon,41.34,37.8,516.77
h022,2026-06-08,night,29.53,27.0,369.12
h023,2026-06-08,morning,53.97,60.0,674.61
h023,2026-06-08,afternoon,47.22,52.5,590.28
h023,2026-06-08,night,33.73,37.5,421.63
h024,2026-06-08,morning,132.38,120.0,1654.7
h024,2026-06-08,afternoon,115.83,105.0,1447.87
h024,2026-06-08,night,82.74,75.0,1034.19
h025,2026-06-08,morning,88.88,91.2,1110.98
h025,2026-06-08,afternoon,77.77,79.8,972.11
h025,2026-06-08,night,55.55,57.0,694.36
h026,2026-06-08,morning,105.64,100.8,1320.55
h026,2026-06-08,afternoon,92.44,88.2,1155.48
h026,2026-06-08,night,66.03,63.0,825.35
h027,2026-06-08,morning,124.66,134.4,1558.2
h027,2026-06-08,afternoon,109.07,117.6,1363.43
h027,2026-06-08,night,77.91,84.0,973.88
h028,2026-06-08,morning,97.09,96.0,1213.63
h028,2026-06-08,afternoon,84.95,84.0,1061.93
h028,2026-06-08,night,60.68,60.0,758.52
h029,2026-06-08,morning,61.51,60.0,768.82
h029,2026-06-08,afternoon,53.82,52.5,672.72
h029,2026-06-08,night,38.44,37.5,480.51
h030,2026-06-08,morning,109.98,124.8,1374.72
h030,2026-06-08,afternoon,96.23,109.2,1202.88
h030,2026-06-08,night,68.74,78.0,859.2
h031,2026-06-08,morning,135.91,129.6,1698.83
h031,2026-06-08,afternoon,118.92,113.4,1486.48
h031,2026-06-08,night,84.94,81.0,1061.77
h032,2026-06-08,morning,101.02,91.2,1262.75
h032,2026-06-08,afternoon,88.39,79.8,1104.91
h032,2026-06-08,night,63.14,57.0,789.22
h033,2026-06-08,morning,63.89,64.8,798.68
h033,2026-06-08,afternoon,55.91,56.7,698.85
h033,2026-06-08,night,39.93,40.5,499.18
h034,2026-06-08,morning,141.04,127.2,1763.01
h034,2026-06-08,afternoon,123.41,111.3,1542.64
h034,2026-06-08,night,88.15,79.5,1101.88
